frame,t_mono,time_boot_ms,t_unix_usec,lat,lng,alt_msl,alt_agl,yaw,pitch,roll,nsats,fix_type,lat_gpi_ms,lat_att_ms,det_idx,cx,cy,w,h,bearing_px,bearing_py,conf
3353,1289.8358,1299600.7,1785688765564764,-22.978043277888737,-43.23212708052782,71.85,33.1,-12.44,0.64,1.44,19,3,-43.5,-1.8,,,,,,,,
3354,1289.9074,1299671.8,1785688765637962,-22.97804384679389,-43.232126938301526,71.85,33.1,-12.35,1.76,1.29,19,3,-62.9,-22.2,,,,,,,,
3355,1290.0144,1299786.4,1785688765744959,-22.978044763542844,-43.23212675455715,71.86,33.11,-12.07,3.13,1.12,19,3,-53.0,-12.0,,,,,,,,
3356,1290.1215,1299894.2,1785688765852042,-22.97804562576686,-43.232126540337426,71.86,33.11,-11.7,1.95,0.87,19,3,-47.6,-7.0,,,,,,,,
3357,1290.2286,1299999.1,1785688765959128,-22.97804652331372,-43.23212628370806,71.85,33.1,-11.28,0.99,0.7,19,3,-42.8,-1.8,,,,,,,,
3358,1290.3357,1300107.1,1785688766066236,-22.97804742857354,-43.23212606785662,71.85,33.1,-10.91,0.18,0.59,19,3,-33.0,-1.9,,,,,,,,
3359,1290.4071,1300178.8,1785688766137687,-22.978048002695633,-43.232125886489136,71.85,33.1,-10.8,-0.24,0.58,19,3,-63.2,-22.2,,,,,,,,
3360,1290.5142,1300284.2,1785688766244773,-22.978048845583107,-43.232125613604225,71.85,33.1,-10.77,-0.55,0.62,19,3,-57.7,-12.0,,,,,,,,
3361,1290.6213,1300391.7,1785688766351847,-22.978049705866475,-43.23212544926669,71.85,33.1,-10.85,-0.48,0.53,19,3,-47.9,-6.9,,,,,,,,
3362,1290.7283,1300499.2,1785688766458866,-22.978050565588696,-43.23212528360283,71.85,33.1,-11.0,0.01,0.64,19,3,-42.5,-1.8,,,,,,,,
3363,1290.8354,1300598.1,1785688766565968,-22.97805135716506,-43.23212508570874,71.84,33.09,-11.12,0.35,0.71,19,3,-48.5,-1.8,,,,,,,,
3364,1290.9428,1300709.2,1785688766669127,-22.978052245664575,-43.232124863583856,71.84,33.09,-11.23,0.64,0.86,19,3,-27.5,-1.9,,,,,,,,
3365,1291.014,1300786.2,1785688766740314,-22.978052861625265,-43.23212475479684,71.84,33.08,-11.33,0.61,0.95,19,3,-53.0,-12.0,,,,,,,,
3366,1291.121,1300894.2,1785688766847349,-22.978053725849733,-43.23212459353756,71.83,33.08,-11.39,1.24,1.01,19,3,-47.5,-6.9,,,,,,,,
3367,1291.2281,1300999.2,1785688766954458,-22.9780546233764,-43.232124383694135,71.83,33.08,-11.33,3.62,0.95,19,3,-42.9,-1.9,,,,,,,,
3368,1291.2996,1301070.5,1785688767025931,-22.978055265214532,-43.23212427053172,71.83,33.08,-11.35,5.1,0.82,19,3,-68.4,-27.2,,,,,,,,
3369,1291.4077,1301179.6,1785688767134024,-22.978056286292478,-43.232124161370756,71.82,33.07,-11.38,5.53,0.63,19,3,-63.1,-17.1,,,,,,,,
3370,1291.5138,1301283.7,1785688767240113,-22.978057327212767,-43.232124057278725,71.82,33.06,-11.29,2.5,1.04,19,3,-57.6,-11.9,,,,,,,,
3371,1291.6209,1301391.8,1785688767347222,-22.978058408035164,-43.232123949196485,71.82,33.06,-11.12,0.09,1.62,19,3,-47.9,-6.9,,,,,,,,
3372,1291.7279,1301499.1,1785688767454198,-22.978059481107806,-43.23212384188922,71.82,33.07,-11.04,-1.02,1.81,19,3,-42.6,-1.8,,,,,,,,
3373,1291.835,1301598.0,1785688767561310,-22.978060413038435,-43.23212374299573,71.82,33.07,-11.0,-1.08,1.97,19,3,-48.7,-1.9,,,,,,,,
3374,1291.9423,1301709.2,1785688767666071,-22.9780614817068,-43.2321237,71.83,33.08,-10.87,1.45,2.31,19,3,-27.4,-1.9,,,,,,,,
3375,1292.0137,1301784.1,1785688767737461,-22.97806223068406,-43.23212361386319,71.83,33.08,-10.69,4.96,2.5,19,3,-58.2,-12.0,,,,,,,,
3376,1292.1206,1301891.6,1785688767844351,-22.97806340741677,-43.23212344938194,71.83,33.08,-10.49,8.54,2.54,19,3,-47.5,-6.9,,,,,,,,
3377,1292.2277,1301999.1,1785688767951416,-22.978064697323852,-43.232123225669035,71.82,33.07,-10.42,11.63,2.55,19,3,-42.9,-1.9,,,,,,,,
3378,1292.3358,1302107.4,1785688768059518,-22.978066129759938,-43.23212290076573,71.81,33.06,-10.45,12.58,2.49,19,3,-33.0,-1.9,,,,,,,,
3379,1292.4062,1302178.3,1785688768129960,-22.978067196355884,-43.232122688183274,71.81,33.06,-10.53,11.75,2.52,19,3,-63.1,-22.1,,,,,,,,
3380,1292.5133,1302284.3,1785688768237081,-22.97806889331985,-43.232122283337546,71.8,33.05,-10.79,7.31,2.71,19,3,-57.6,-11.9,,,,,,,,
3381,1292.6204,1302391.7,1785688768344147,-22.978070662445614,-43.23212179707162,71.79,33.04,-11.2,0.96,2.49,19,3,-48.0,-7.0,,,,,,,,
3382,1292.7274,1302499.1,1785688768451188,-22.978072430309904,-43.232121309278156,71.79,33.04,-11.53,-2.4,2.18,19,3,-42.5,-1.8,,,,,,,,
3383,1292.7999,1302568.5,1785688768523682,-22.978073512484194,-43.23212096250527,71.79,33.04,-11.72,-3.33,2.2,19,3,-79.2,-27.2,,,,,,,,
3384,1292.9418,1302710.7,1785688768670773,-22.97807564522739,-43.232120321272696,71.79,33.04,-12.11,-4.03,1.74,19,3,-27.3,-1.8,,,,,,,,
3385,1293.0133,1302784.3,1785688768742314,-22.978076705704705,-43.232120070206136,71.79,33.04,-12.27,-3.96,1.5,19,3,-58.1,-12.0,,,,,,,,
3386,1293.585,1303344.1,1785688769314062,-22.97808373396682,-43.23211819073632,71.81,33.06,-12.84,-2.45,1.27,19,3,-83.5,-42.4,,,,,,,,
3387,1293.8363,1303561.2,1785688769580624,-22.978085961982877,-43.23211765950428,71.78,33.03,-12.65,-8.84,1.46,19,3,-45.0,-55.4,,,,,,,,
3388,1293.9404,1303709.5,1785688769684733,-22.978087147623363,-43.23211736309416,71.75,33.0,-12.6,-9.03,1.65,19,3,-27.3,-1.8,,,,,,,,
3389,1294.0113,1303784.0,1785688769755664,-22.97808765808476,-43.23211725698587,71.73,32.98,-12.54,-8.41,1.8,19,3,-57.9,-17.0,,,,,,,,
3390,1294.1184,1303889.2,1785688769862716,-22.978088289374718,-43.23211715177088,71.69,32.94,-12.37,-6.97,1.8,19,3,-52.8,-7.0,,,,,,,,
3391,1294.2286,1303998.0,1785688769972933,-22.9780889420462,-43.2321170429923,71.65,32.9,-12.25,-5.48,1.64,19,3,-43.3,-1.9,,,,,,,,
3392,1294.3326,1304102.7,1785688770076914,-22.97808944660648,-43.232117,71.63,32.88,-12.24,-4.32,1.49,19,3,-37.7,-1.8,,,,,,,,
3393,1294.4041,1304175.7,1785688770148428,-22.97808970414595,-43.23211696528468,71.62,32.87,-12.2,-3.58,1.43,19,3,-63.5,-22.1,,,,,,,,
3394,1294.5477,1304319.4,1785688770292061,-22.978090135103447,-43.23211682163218,71.6,32.85,-12.02,-2.43,1.33,19,3,-22.1,-1.8,,,,,,,,
3395,1294.6182,1304388.6,1785688770362565,-22.978090342747684,-43.23211675241744,71.6,32.84,-11.8,-1.88,1.21,19,3,-53.3,-6.9,,,,,,,,
3396,1294.7282,1304498.1,1785688770472575,-22.97809067131535,-43.23211664289488,71.59,32.84,-11.54,-1.54,0.96,19,3,-42.6,-2.0,,,,,,,,
3397,1294.7967,1304564.4,1785688770541019,-22.978090846788923,-43.2321166,71.59,32.84,-11.4,-1.5,0.81,19,3,-84.6,-32.2,,,,,,,,
3398,1294.9405,1304709.5,1785688770655806,-22.97809120552409,-43.23211653149197,71.57,32.82,-11.15,-1.67,0.91,19,3,-27.2,-1.8,,,,,,,,
3399,1295.0109,1304783.7,1785688770726175,-22.97809138549392,-43.23211645725304,71.57,32.82,-11.01,-1.68,1.06,19,3,-57.8,-16.9,,,,,,,,
3400,1295.118,1304889.3,1785688770833267,-22.97809159656275,-43.2321164,71.57,32.82,-10.83,-1.78,1.2,19,3,-52.8,-7.0,,,,,,,,
3401,1295.2281,1304997.9,1785688770943367,-22.97809175692291,-43.2321164,71.56,32.81,-10.58,-1.75,1.24,19,3,-43.4,-2.0,,,,,,,,
3402,1295.3321,1305102.7,1785688771047444,-22.978091923341935,-43.2321164,71.56,32.81,-10.25,-1.71,1.33,19,3,-37.7,-1.8,,,,,,,,
3403,1295.4036,1305173.9,1785688771118869,-22.978092065871095,-43.2321164,71.56,32.81,-9.99,-1.52,1.32,19,3,-68.6,-22.1,,,,,,,,
3404,1295.5463,1305318.0,1785688771261641,-22.978092276981737,-43.2321164,71.55,32.8,-9.57,-1.24,1.07,19,3,-22.2,-1.8,,,,,,,,
3405,1295.6178,1305389.1,1785688771333078,-22.978092396120896,-43.2321164,71.55,32.79,-9.36,-0.04,0.91,19,3,-53.2,-11.9,,,,,,,,
3406,1295.7279,1305498.2,1785688771443215,-22.97809261448091,-43.23211645724046,71.54,32.79,-9.13,1.25,1.17,19,3,-42.5,-1.9,,,,,,,,
3407,1295.7964,1305564.6,1785688771511695,-22.978092747298046,-43.2321165,71.54,32.79,-9.03,1.01,1.31,19,3,-83.9,-32.2,,,,,,,,
3408,1295.9422,1305710.4,1785688771653716,-22.978093038873098,-43.23211656943655,71.54,32.79,-8.77,-0.64,1.8,19,3,-27.3,-1.8,,,,,,,,
3409,1296.0105,1305782.5,1785688771722004,-22.97809318294071,-43.232116641470355,71.54,32.79,-8.78,-1.32,2.04,19,3,-57.9,-17.0,,,,,,,,
3410,1296.1175,1305889.2,1785688771829067,-22.97809334823618,-43.232116796472354,71.55,32.8,-9.0,-1.56,2.46,19,3,-52.8,-12.0,,,,,,,,
3411,1296.2259,1305997.6,1785688771937410,-22.978093456580524,-43.2321169,71.57,32.81,-9.31,-1.48,2.74,19,3,-42.6,-1.8,,,,,,,,
3412,1296.2961,1306068.2,1785688772007637,-22.9780935,-43.2321169,71.58,32.82,-9.46,-1.39,2.86,19,3,-73.8,-32.2,,,,,,,,
3413,1296.4388,1306208.9,1785688772150305,-22.9780935,-43.2321169,71.59,32.84,-9.49,-0.96,2.75,19,3,-32.6,-1.8,,,,,,,,
3414,1296.5102,1306281.2,1785688772221743,-22.9780935,-43.2321169,71.59,32.84,-9.27,-0.64,2.55,19,3,-57.8,-17.0,,,,,,,,
3415,1296.6203,1306393.2,1785688772331822,-22.97809355219838,-43.2321169,71.57,32.82,-8.75,-0.21,2.3,19,3,-47.9,-7.0,,,,,,,,
3416,1296.7244,1306495.2,1785688772435917,-22.9780936,-43.2321169,71.54,32.79,-7.96,0.0,2.25,19,3,-47.5,-1.7,,,,,,,,
3417,1296.8345,1306597.4,1785688772545993,-22.9780936,-43.2321169,71.49,32.74,-7.31,-0.4,2.12,19,3,-48.3,-1.9,,,,,,,,
3418,1296.939,1306704.4,1785688772671863,-22.978093663380516,-43.23211683661948,71.41,32.66,-6.88,-1.37,2.05,19,3,-32.5,-2.0,,,,,,,,
3419,1297.0111,1306781.6,1785688772743920,-22.9780937,-43.2321168,71.34,32.59,-6.68,-2.12,2.23,19,3,-57.8,-17.0,,,,,,,,
3420,1297.1201,1306892.7,1785688772852917,-22.978093751728615,-43.23211674827138,71.22,32.47,-6.58,-3.62,3.07,19,3,-47.7,-7.0,,,,,,,,
3421,1297.2243,1306995.2,1785688772957070,-22.978093745831337,-43.23211664583133,71.1,32.35,-6.72,-3.82,3.02,19,3,-47.7,-1.8,,,,,,,,
3422,1297.2956,1307065.2,1785688773028456,-22.978093675800455,-43.2321166,71.01,32.26,-6.87,-3.47,2.79,19,3,-74.1,-32.4,,,,,,,,
3423,1297.4394,1307209.1,1785688773172205,-22.978093463793158,-43.23211653189657,70.8,32.05,-7.62,-2.47,2.16,19,3,-32.6,-1.8,,,,,,,,
3424,1297.5098,1307280.6,1785688773242652,-22.97809336041723,-43.2321165,70.7,31.95,-8.08,-1.84,1.93,19,3,-57.7,-17.0,,,,,,,,
3425,1297.62,1307393.3,1785688773352841,-22.978093195434276,-43.23211644771714,70.54,31.79,-8.7,-1.44,2.24,19,3,-47.9,-7.0,,,,,,,,
3426,1297.724,1307495.2,1785688773456854,-22.978092991632195,-43.2321164,70.39,31.64,-9.32,-0.4,1.97,19,3,-47.5,-1.8,,,,,,,,
3427,1297.8341,1307596.9,1785688773566878,-22.978092788288137,-43.2321164,70.23,31.48,-9.91,1.34,0.97,19,3,-49.4,-1.9,,,,,,,,
3428,1297.9382,1307703.8,1785688773661189,-22.97809257434235,-43.23211646282882,70.05,31.3,-10.53,2.56,0.55,19,3,-32.4,-1.8,,,,,,,,
3429,1298.0097,1307781.3,1785688773732695,-22.978092459675363,-43.2321165,69.92,31.17,-10.95,3.1,0.41,19,3,-57.9,-17.1,,,,,,,,
3430,1298.1167,1307889.1,1785688773839691,-22.978092351853604,-43.2321165,69.72,30.97,-11.32,2.82,1.03,19,3,-52.8,-12.1,,,,,,,,
3431,1298.2268,1307997.9,1785688773949794,-22.9780923,-43.2321165,69.5,30.75,-11.51,1.46,2.35,19,3,-43.4,-1.9,,,,,,,,
3432,1298.3309,1308102.6,1785688774053890,-22.978092238368212,-43.2321165,69.27,30.52,-11.68,-0.01,3.35,19,3,-37.8,-1.8,,,,,,,,
3433,1298.4023,1308173.8,1785688774125293,-22.9780922,-43.2321165,69.1,30.35,-11.81,-0.71,3.57,19,3,-68.8,-27.4,,,,,,,,
3434,1298.5451,1308314.1,1785688774268054,-22.978092126858307,-43.2321165,68.76,30.01,-11.71,-0.58,2.39,19,3,-27.2,-1.8,,,,,,,,
3435,1298.6166,1308386.4,1785688774339586,-22.978092054556917,-43.2321165,68.58,29.83,-11.1,0.6,1.07,19,3,-53.3,-11.9,,,,,,,,
3436,1298.7268,1308498.2,1785688774449806,-22.978092,-43.2321165,68.3,29.55,-9.88,1.75,0.21,19,3,-42.6,-2.0,,,,,,,,
3437,1298.7951,1308564.3,1785688774518083,-22.978092023277195,-43.2321165,68.13,29.38,-9.0,2.35,-0.2,19,3,-84.7,-32.2,,,,,,,,
3438,1298.9393,1308705.7,1785688774667754,-22.978092164651596,-43.2321165,67.78,29.03,-6.73,2.63,0.03,19,3,-32.5,-2.0,,,,,,,,
3439,1299.5825,1309346.6,1785688775311040,-22.978093611164603,-43.2321167,66.29,27.54,-6.22,-1.04,1.18,19,3,-88.6,-42.5,,,,,,,,
3440,1299.7249,1309496.9,1785688775453446,-22.978093855863996,-43.232116755864,66.0,27.25,-6.89,-1.72,3.01,19,3,-42.5,-1.8,,,,,,,,
3441,1299.7961,1309566.4,1785688775524590,-22.97809395087754,-43.2321168,65.87,27.12,-7.09,-1.5,3.17,19,3,-84.0,-32.3,,,,,,,,
3442,1299.9391,1309705.5,1785688775666317,-22.978094164496675,-43.2321168,65.61,26.86,-7.46,-1.3,3.51,19,3,-32.5,-1.9,,,,,,,,
3443,1300.0103,1309781.0,1785688775737494,-22.978094280048385,-43.2321168,65.48,26.73,-7.79,-1.54,3.76,19,3,-58.0,-17.1,,,,,,,,
3444,1300.1174,1309889.3,1785688775844588,-22.978094448313257,-43.2321168,65.28,26.53,-8.35,-1.27,3.93,19,3,-52.5,-11.9,,,,,,,,
3445,1300.2245,1309997.0,1785688775951690,-22.978094556019585,-43.2321168,65.09,26.34,-9.14,0.28,2.93,19,3,-42.9,-1.9,,,,,,,,
3446,1300.2958,1310069.0,1785688776023061,-22.978094655936903,-43.232116772031546,64.96,26.21,-9.79,0.18,3.34,19,3,-73.4,-32.2,,,,,,,,
3447,1300.4029,1310174.0,1785688776130143,-22.97809483303583,-43.23211666696417,64.78,26.03,-11.08,-0.88,3.69,19,3,-68.2,-22.2,,,,,,,,
3448,1300.51,1310281.3,1785688776237262,-22.97809494025491,-43.23211655974509,64.61,25.85,-12.72,-1.23,3.46,19,3,-57.7,-17.1,,,,,,,,
3449,1300.6172,1310389.3,1785688776344431,-22.978095,-43.23211645172415,64.43,25.68,-14.26,-1.84,3.22,19,3,-53.0,-12.0,,,,,,,,
3450,1300.7252,1310497.4,1785688776452470,-22.978095,-43.232116287158824,64.27,25.51,-15.94,-2.51,3.08,19,3,-42.5,-1.9,,,,,,,,
3451,1300.8313,1310597.5,1785688776558488,-22.978095,-43.232116143468595,64.12,25.36,-17.26,-2.25,2.59,19,3,-48.8,-1.9,,,,,,,,
3452,1300.9387,1310705.4,1785688776668500,-22.978094935603263,-43.232115971206525,63.96,25.21,-18.23,-1.02,1.25,19,3,-32.4,-1.8,,,,,,,,
3453,1301.0096,1310780.9,1785688776739433,-22.978094860129307,-43.232115860129305,63.86,25.11,-18.62,-0.22,0.32,19,3,-58.1,-17.1,,,,,,,,
3454,1301.1169,1310889.3,1785688776846699,-22.978094751671307,-43.23211575167131,63.73,24.98,-19.01,1.83,-0.89,19,3,-52.6,-12.0,,,,,,,,
3455,1301.224,1310994.2,1785688776953827,-22.9780947,-43.2321157,63.61,24.86,-18.98,2.87,-0.84,19,3,-48.0,-1.9,,,,,,,,
3456,1301.331,1311101.8,1785688777060800,-22.978094760771576,-43.2321157,63.5,24.75,-18.58,3.18,-0.35,19,3,-38.1,-1.9,,,,,,,,
3457,1301.4381,1311208.9,1785688777167902,-22.978094867857465,-43.2321157,63.39,24.63,-17.79,3.1,-0.04,19,3,-32.7,-1.8,,,,,,,,
3458,1301.5106,1311281.9,1785688777240449,-22.978095022639135,-43.2321157,63.31,24.56,-17.12,1.95,0.2,19,3,-57.6,-17.0,,,,,,,,
3459,1301.6167,1311388.7,1785688777346487,-22.978095295492835,-43.23211574774642,63.2,24.45,-16.08,-2.57,0.55,19,3,-53.0,-11.9,,,,,,,,
3460,1301.7238,1311494.3,1785688777453608,-22.9780954,-43.23211585328449,63.09,24.34,-14.93,-9.1,0.65,19,3,-47.5,-1.8,,,,,,,,
3461,1301.8308,1311596.0,1785688777560607,-22.9780954,-43.2321159,62.98,24.23,-14.01,-8.6,1.63,19,3,-48.6,-1.9,,,,,,,,
3462,1301.9405,1311709.9,1785688777671617,-22.97809533105373,-43.23211603789254,62.86,24.11,-13.27,-5.84,2.82,19,3,-27.5,-2.0,,,,,,,,
3463,1302.0094,1311782.6,1785688777740503,-22.97809521679207,-43.23211618320793,62.78,24.03,-12.77,-3.84,2.67,19,3,-58.1,-17.1,,,,,,,,
3464,1302.1165,1311889.2,1785688777847560,-22.978095051770328,-43.23211639645935,62.67,23.92,-12.13,-1.98,2.28,19,3,-52.6,-12.0,,,,,,,,
3465,1302.2236,1311994.2,1785688777954637,-22.978094893558314,-43.232116606441686,62.55,23.8,-11.66,-2.69,1.84,19,3,-47.9,-1.8,,,,,,,,
3466,1302.3307,1312101.8,1785688778061764,-22.978094617606953,-43.23211682159537,62.42,23.67,-11.41,-6.24,1.52,19,3,-38.2,-1.8,,,,,,,,
3467,1302.4022,1312173.8,1785688778133246,-22.978094368732034,-43.23211699845098,62.34,23.59,-11.31,-6.92,1.53,19,3,-68.2,-27.2,,,,,,,,
3468,1302.5092,1312279.3,1785688778240275,-22.978093946888137,-43.23211727655593,62.22,23.47,-11.1,-4.34,2.15,19,3,-62.7,-17.0,,,,,,,,
3469,1302.6173,1312387.2,1785688778348427,-22.978093469161475,-43.23211749233541,62.09,23.34,-10.77,-2.11,2.04,19,3,-53.0,-12.0,,,,,,,,
3470,1302.7234,1312493.7,1785688778454463,-22.978092989253994,-43.2321177580595,61.97,23.22,-10.45,-0.82,1.69,19,3,-47.6,-1.9,,,,,,,,
3471,1302.8304,1312593.5,1785688778561470,-22.978092537345525,-43.23211800506179,61.85,23.1,-10.38,-0.3,1.82,19,3,-53.7,-1.9,,,,,,,,
3472,1302.9379,1312703.4,1785688778664330,-22.97809198819765,-43.232118287081406,61.72,22.96,-10.47,-0.08,2.33,19,3,-32.5,-1.9,,,,,,,,
3473,1303.0087,1312778.9,1785688778735190,-22.978091610730175,-43.23211847570793,61.62,22.87,-10.49,-0.11,2.93,19,3,-63.0,-17.0,,,,,,,,
3474,1303.1161,1312886.8,1785688778842543,-22.978091116893346,-43.232118691553325,61.46,22.71,-10.44,-0.56,3.92,19,3,-52.5,-11.9,,,,,,,,
3475,1303.2248,1312997.4,1785688778951222,-22.9780906179128,-43.23211885641744,61.29,22.54,-10.38,-2.2,4.31,19,3,-43.4,-1.9,,,,,,,,
3476,1303.33,1313103.0,1785688779056422,-22.978090090177307,-43.23211896196454,61.11,22.36,-10.3,-4.63,4.49,19,3,-37.9,-1.8,,,,,,,,
3477,1303.4026,1313174.8,1785688779129108,-22.978089697419648,-43.23211903376339,60.99,22.24,-10.22,-5.12,4.42,19,3,-68.2,-27.2,,,,,,,,
3478,1303.5088,1313278.7,1785688779235246,-22.978089035855447,-43.232119137734934,60.79,22.04,-10.17,-4.64,4.86,19,3,-62.7,-17.0,,,,,,,,
3479,1303.6159,1313386.6,1785688779342393,-22.97808828056985,-43.23211915436712,60.57,21.82,-10.41,-5.21,6.0,19,3,-53.0,-12.0,,,,,,,,
3480,1303.7229,1313494.2,1785688779449403,-22.97808747440722,-43.2321191,60.35,21.6,-10.95,-5.39,5.47,19,3,-47.5,-6.9,,,,,,,,
3481,1303.83,1313593.6,1785688779556448,-22.978086679024102,-43.2321191,60.13,21.38,-11.74,-2.68,2.62,19,3,-53.6,-1.8,,,,,,,,
3482,1303.9374,1313703.4,1785688779662235,-22.978085800614743,-43.232119037576844,59.9,21.15,-12.96,0.32,0.95,19,3,-32.4,-1.8,,,,,,,,
3483,1304.0087,1313779.1,1785688779733469,-22.978085157519214,-43.232119,59.74,20.99,-13.9,1.46,0.69,19,3,-63.2,-17.1,,,,,,,,
3484,1304.1157,1313886.5,1785688779840481,-22.978084281646176,-43.232119,59.5,20.75,-15.51,1.5,0.96,19,3,-52.5,-11.9,,,,,,,,
3485,1304.2228,1313994.2,1785688779947571,-22.97808352739449,-43.232119,59.26,20.51,-17.11,0.14,1.78,19,3,-47.9,-6.9,,,,,,,,
3486,1304.3298,1314101.8,1785688780054558,-22.978082774277887,-43.232119060817446,59.04,20.29,-18.1,-0.99,2.22,19,3,-38.0,-1.9,,,,,,,,
3487,1304.4023,1314174.6,1785688780127101,-22.978082264964268,-43.2321191,58.89,20.14,-18.42,-1.13,2.66,19,3,-68.2,-27.3,,,,,,,,
3488,1304.5084,1314278.6,1785688780233186,-22.978081536500717,-43.2321191,58.68,19.93,-18.47,0.72,2.63,19,3,-62.7,-17.0,,,,,,,,
3489,1305.2588,1314978.3,1785688780644275,-22.978078225458578,-43.232119,57.32,18.56,-11.58,3.77,0.66,18,3,-12.2,-22.5,,,,,,,,
3490,1305.3295,1315101.6,1785688780715006,-22.978078039389857,-43.232119,57.07,18.32,-10.87,3.35,0.51,19,3,-38.1,-1.9,,,,,,,,
3491,1305.4009,1315173.8,1785688780786352,-22.978077967196423,-43.232119,56.92,18.17,-10.5,3.12,0.4,19,3,-68.2,-27.2,,,,,,,,
3492,1305.5079,1315279.3,1785688780893413,-22.9780779,-43.232119,56.71,17.96,-9.98,2.64,0.51,19,3,-62.7,-22.1,,,,,,,,
3493,1305.6161,1315387.2,1785688781001541,-22.97807794619215,-43.23211904619215,56.49,17.74,-9.51,2.14,0.73,19,3,-52.9,-11.9,,,,,,,,
3494,1305.7221,1315493.8,1785688781107594,-22.978078,-43.2321191,56.25,17.5,-9.21,0.97,1.68,19,3,-47.5,-6.9,,,,,,,,
3495,1305.8302,1315593.8,1785688781215669,-22.978078,-43.232119152826854,56.02,17.27,-9.34,-0.32,2.5,19,3,-54.1,-1.8,,,,,,,,
3496,1305.9363,1315702.5,1785688781660075,-22.978078,-43.23211926151076,55.77,17.02,-9.88,-0.7,2.45,19,3,-32.6,-1.9,,,,,,,,
3497,1306.0087,1315779.7,1785688781732491,-22.978078,-43.23211933867456,55.6,16.85,-10.62,-0.66,2.2,19,3,-63.2,-17.1,,,,,,,,
3498,1306.1147,1315883.6,1785688781838512,-22.978077957401194,-43.2321194,55.38,16.63,-11.91,0.09,1.46,19,3,-57.7,-12.0,,,,,,,,
3499,1306.2219,1315991.7,1785688781945686,-22.9780779,-43.23211945067405,55.18,16.43,-13.53,1.26,0.71,19,3,-48.1,-7.0,,,,,,,,
3500,1306.3289,1316098.7,1785688782052697,-22.9780779,-43.23211955768943,55.0,16.25,-15.19,2.13,0.09,18,3,-43.2,-1.9,,,,,,,,
3501,1306.436,1316207.1,1785688782159803,-22.9780779,-43.232119666121456,54.83,16.08,-16.49,2.81,-0.04,18,3,-32.8,-1.8,,,,,,,,
3502,1306.5075,1316279.1,1785688782231229,-22.97807793810496,-43.23211977620992,54.73,15.98,-17.25,3.0,0.42,18,3,-62.8,-22.1,,,,,,,,
3503,1306.6146,1316386.5,1785688782338393,-22.978078045495415,-43.23211994549541,54.61,15.86,-18.04,3.04,1.0,18,3,-53.1,-12.0,,,,,,,,
3504,1306.7226,1316494.6,1785688782446419,-22.978078207105668,-43.23212005355283,54.51,15.76,-18.18,2.75,1.55,18,3,-47.6,-7.0,,,,,,,,
3505,1306.8297,1316593.5,1785688782553503,-22.978078352488268,-43.232120152488264,54.43,15.68,-17.72,0.84,1.95,18,3,-53.8,-1.8,,,,,,,,
3506,1306.9358,1316702.7,1785688782660543,-22.97807846168517,-43.23212026168517,54.35,15.6,-16.85,-2.98,2.13,18,3,-32.5,-1.9,,,,,,,,
3507,1307.0073,1316779.1,1785688782731998,-22.978078538122535,-43.232120338122535,54.29,15.54,-16.09,-4.91,2.12,18,3,-63.3,-22.2,,,,,,,,
3508,1307.1143,1316884.1,1785688782839028,-22.9780786,-43.2321204862228,54.22,15.46,-14.53,-5.57,2.2,18,3,-57.7,-12.0,,,,,,,,
3509,1307.2215,1316991.7,1785688782946206,-22.9780786,-43.23212065071792,54.13,15.38,-13.01,-2.57,2.31,18,3,-48.0,-6.9,,,,,,,,
3510,1307.3296,1317102.2,1785688783054308,-22.9780785387715,-43.2321207612285,54.05,15.3,-11.58,-0.62,2.16,19,3,-38.0,-1.8,,,,,,,,
3511,1307.4,1317173.2,1785688783124748,-22.978078467764533,-43.232120864470936,53.99,15.24,-10.82,-1.41,1.94,19,3,-68.1,-27.1,,,,,,,,
3512,1307.5071,1317279.3,1785688783231830,-22.97807832333862,-43.23212103833069,53.91,15.15,-9.7,-5.79,1.7,19,3,-62.7,-22.1,,,,,,,,
3513,1307.6142,1317384.3,1785688783338907,-22.97807807003492,-43.23212118664339,53.82,15.06,-8.77,-6.87,1.92,19,3,-58.1,-12.0,,,,,,,,
3514,1307.7213,1317491.7,1785688783445990,-22.978077747763933,-43.23212135074535,53.73,14.98,-8.26,-3.92,2.22,19,3,-47.6,-7.0,,,,,,,,
3515,1307.8283,1317593.6,1785688783553048,-22.978077389520205,-43.23212145261994,53.65,14.9,-8.07,-2.15,2.34,19,3,-53.6,-1.8,,,,,,,,
3516,1307.9354,1317703.3,1785688783664111,-22.978076888501956,-43.232121624599216,53.56,14.81,-8.2,-4.08,2.33,19,3,-32.4,-1.8,,,,,,,,
3517,1308.0069,1317779.2,1785688783735571,-22.97807647058026,-43.23212177647325,53.51,14.76,-8.51,-7.54,2.31,19,3,-63.1,-22.1,,,,,,,,
3518,1308.114,1317884.3,1785688783842661,-22.9780757969083,-43.232122029896445,53.44,14.69,-9.07,-9.86,2.58,19,3,-57.6,-11.9,,,,,,,,
3519,1308.2221,1317992.2,1785688783950753,-22.978074990077193,-43.232122302480704,53.38,14.63,-9.52,-5.8,2.93,19,3,-48.0,-7.0,,,,,,,,
3520,1308.3283,1318098.4,1785688784056941,-22.978074083107046,-43.2321225148651,53.32,14.57,-9.86,-1.92,3.05,19,3,-43.1,-1.8,,,,,,,,
